,policy,perf,cost,risk,policy_num
6159,"['Animal', 'Farmbeats', 'Mobile Application', 'Website', 'Text Messeges', '0-100', 'Blockchain', 'Automatic', 'Semi-automatic', '500GB', 'Real-time display', 'Text-messege', 'XML', 'Regression']",619.25,385500,0.10005,14
6160,"['Animal', 'Farmbeats', 'Mobile Application', 'Website', 'Text Messeges', '0-100', 'Blockchain', 'Automatic', 'Semi-automatic', '500GB', 'Real-time display', 'Text-messege', 'CSV', 'Regression']",619.25,385500,0.10005,14
6161,"['Animal', 'Farmbeats', 'Mobile Application', 'Website', 'Text Messeges', '0-100', 'Blockchain', 'Automatic', 'Semi-automatic', '500GB', 'Real-time display', 'Text-messege', 'JSON', 'Regression']",619.25,385500,0.10005,14
6162,"['Animal', 'Farmbeats', 'Mobile Application', 'Website', 'Text Messeges', '0-100', 'Blockchain', 'Automatic', 'Semi-automatic', '500GB', 'Real-time display', 'Email', 'XML', 'Regression']",619.25,385500,0.10005,14
6163,"['Animal', 'Farmbeats', 'Mobile Application', 'Website', 'Text Messeges', '0-100', 'Blockchain', 'Automatic', 'Semi-automatic', '500GB', 'Real-time display', 'Email', 'CSV', 'Regression']",619.25,385500,0.10005,14
6164,"['Animal', 'Farmbeats', 'Mobile Application', 'Website', 'Text Messeges', '0-100', 'Blockchain', 'Automatic', 'Semi-automatic', '500GB', 'Real-time display', 'Email', 'JSON', 'Regression']",619.25,385500,0.10005,14
6165,"['Animal', 'Farmbeats', 'Mobile Application', 'Website', 'Text Messeges', '0-100', 'Blockchain', 'Automatic', 'Semi-automatic', '500GB', 'Real-time display', 'Text-messege', 'Email', 'XML', 'Regression']",619.25,385500,0.10005,15
6166,"['Animal', 'Farmbeats', 'Mobile Application', 'Website', 'Text Messeges', '0-100', 'Blockchain', 'Automatic', 'Semi-automatic', '500GB', 'Real-time display', 'Text-messege', 'Email', 'CSV', 'Regression']",619.25,385500,0.10005,15
6167,"['Animal', 'Farmbeats', 'Mobile Application', 'Website', 'Text Messeges', '0-100', 'Blockchain', 'Automatic', 'Semi-automatic', '500GB', 'Real-time display', 'Text-messege', 'Email', 'JSON', 'Regression']",619.25,385500,0.10005,15
6168,"['Animal', 'Farmbeats', 'Mobile Application', 'Website', 'Text Messeges', '0-100', 'Blockchain', 'Automatic', 'Semi-automatic', '500-1000GB', 'Real-time display', 'XML', 'Regression']",619.25,385500,0.10005,13
6169,"['Animal', 'Farmbeats', 'Mobile Application', 'Website', 'Text Messeges', '0-100', 'Blockchain', 'Automatic', 'Semi-automatic', '500-1000GB', 'Real-time display', 'CSV', 'Regression']",619.25,385500,0.10005,13
6170,"['Animal', 'Farmbeats', 'Mobile Application', 'Website', 'Text Messeges', '0-100', 'Blockchain', 'Automatic', 'Semi-automatic', '500-1000GB', 'Real-time display', 'JSON', 'Regression']",619.25,385500,0.10005,13
6171,"['Animal', 'Farmbeats', 'Mobile Application', 'Website', 'Text Messeges', '0-100', 'Blockchain', 'Automatic', 'Semi-automatic', '500-1000GB', 'Real-time display', 'Text-messege', 'XML', 'Regression']",619.25,385500,0.10005,14
6172,"['Animal', 'Farmbeats', 'Mobile Application', 'Website', 'Text Messeges', '0-100', 'Blockchain', 'Automatic', 'Semi-automatic', '500-1000GB', 'Real-time display', 'Text-messege', 'CSV', 'Regression']",619.25,385500,0.10005,14
6173,"['Animal', 'Farmbeats', 'Mobile Application', 'Website', 'Text Messeges', '0-100', 'Blockchain', 'Automatic', 'Semi-automatic', '500-1000GB', 'Real-time display', 'Text-messege', 'JSON', 'Regression']",619.25,385500,0.10005,14
6174,"['Animal', 'Farmbeats', 'Mobile Application', 'Website', 'Text Messeges', '0-100', 'Blockchain', 'Automatic', 'Semi-automatic', '500-1000GB', 'Real-time display', 'Email', 'XML', 'Regression']",619.25,385500,0.10005,14
6175,"['Animal', 'Farmbeats', 'Mobile Application', 'Website', 'Text Messeges', '0-100', 'Blockchain', 'Automatic', 'Semi-automatic', '500-1000GB', 'Real-time display', 'Email', 'CSV', 'Regression']",619.25,385500,0.10005,14
6176,"['Animal', 'Farmbeats', 'Mobile Application', 'Website', 'Text Messeges', '0-100', 'Blockchain', 'Automatic', 'Semi-automatic', '500-1000GB', 'Real-time display', 'Email', 'JSON', 'Regression']",619.25,385500,0.10005,14
6177,"['Animal', 'Farmbeats', 'Mobile Application', 'Website', 'Text Messeges', '0-100', 'Blockchain', 'Automatic', 'Semi-automatic', '500-1000GB', 'Real-time display', 'Text-messege', 'Email', 'XML', 'Regression']",619.25,385500,0.10005,15
6178,"['Animal', 'Farmbeats', 'Mobile Application', 'Website', 'Text Messeges', '0-100', 'Blockchain', 'Automatic', 'Semi-automatic', '500-1000GB', 'Real-time display', 'Text-messege', 'Email', 'CSV', 'Regression']",619.25,385500,0.10005,15
6179,"['Animal', 'Farmbeats', 'Mobile Application', 'Website', 'Text Messeges', '0-100', 'Blockchain', 'Automatic', 'Semi-automatic', '500-1000GB', 'Real-time display', 'Text-messege', 'Email', 'JSON', 'Regression']",619.25,385500,0.10005,15
6180,"['Animal', 'Farmbeats', 'Mobile Application', 'Website', 'Text Messeges', '0-100', 'Blockchain', 'Automatic', 'Semi-automatic', '1TB-10TB', 'Real-time display', 'XML', 'Regression']",619.25,385500,0.10005,13
6181,"['Animal', 'Farmbeats', 'Mobile Application', 'Website', 'Text Messeges', '0-100', 'Blockchain', 'Automatic', 'Semi-automatic', '1TB-10TB', 'Real-time display', 'CSV', 'Regression']",619.25,385500,0.10005,13
6182,"['Animal', 'Farmbeats', 'Mobile Application', 'Website', 'Text Messeges', '0-100', 'Blockchain', 'Automatic', 'Semi-automatic', '1TB-10TB', 'Real-time display', 'JSON', 'Regression']",619.25,385500,0.10005,13
6183,"['Animal', 'Farmbeats', 'Mobile Application', 'Website', 'Text Messeges', '0-100', 'Blockchain', 'Automatic', 'Semi-automatic', '1TB-10TB', 'Real-time display', 'Text-messege', 'XML', 'Regression']",619.25,385500,0.10005,14
6184,"['Animal', 'Farmbeats', 'Mobile Application', 'Website', 'Text Messeges', '0-100', 'Blockchain', 'Automatic', 'Semi-automatic', '1TB-10TB', 'Real-time display', 'Text-messege', 'CSV', 'Regression']",619.25,385500,0.10005,14
6185,"['Animal', 'Farmbeats', 'Mobile Application', 'Website', 'Text Messeges', '0-100', 'Blockchain', 'Automatic', 'Semi-automatic', '1TB-10TB', 'Real-time display', 'Text-messege', 'JSON', 'Regression']",619.25,385500,0.10005,14
6186,"['Animal', 'Farmbeats', 'Mobile Application', 'Website', 'Text Messeges', '0-100', 'Blockchain', 'Automatic', 'Semi-automatic', '1TB-10TB', 'Real-time display', 'Email', 'XML', 'Regression']",619.25,385500,0.10005,14
6187,"['Animal', 'Farmbeats', 'Mobile Application', 'Website', 'Text Messeges', '0-100', 'Blockchain', 'Automatic', 'Semi-automatic', '1TB-10TB', 'Real-time display', 'Email', 'CSV', 'Regression']",619.25,385500,0.10005,14
6188,"['Animal', 'Farmbeats', 'Mobile Application', 'Website', 'Text Messeges', '0-100', 'Blockchain', 'Automatic', 'Semi-automatic', '1TB-10TB', 'Real-time display', 'Email', 'JSON', 'Regression']",619.25,385500,0.10005,14
6189,"['Animal', 'Farmbeats', 'Mobile Application', 'Website', 'Text Messeges', '0-100', 'Blockchain', 'Automatic', 'Semi-automatic', '1TB-10TB', 'Real-time display', 'Text-messege', 'Email', 'XML', 'Regression']",619.25,385500,0.10005,15
6190,"['Animal', 'Farmbeats', 'Mobile Application', 'Website', 'Text Messeges', '0-100', 'Blockchain', 'Automatic', 'Semi-automatic', '1TB-10TB', 'Real-time display', 'Text-messege', 'Email', 'CSV', 'Regression']",619.25,385500,0.10005,15
6191,"['Animal', 'Farmbeats', 'Mobile Application', 'Website', 'Text Messeges', '0-100', 'Blockchain', 'Automatic', 'Semi-automatic', '1TB-10TB', 'Real-time display', 'Text-messege', 'Email', 'JSON', 'Regression']",619.25,385500,0.10005,15
6192,"['Animal', 'Farmbeats', 'Mobile Application', 'Website', 'Text Messeges', '100-500', 'Blockchain', 'Automatic', 'Semi-automatic', '500GB', 'Real-time display', 'XML', 'Regression']",619.25,385500,0.10005,13
6193,"['Animal', 'Farmbeats', 'Mobile Application', 'Website', 'Text Messeges', '100-500', 'Blockchain', 'Automatic', 'Semi-automatic', '500GB', 'Real-time display', 'CSV', 'Regression']",619.25,385500,0.10005,13
6194,"['Animal', 'Farmbeats', 'Mobile Application', 'Website', 'Text Messeges', '100-500', 'Blockchain', 'Automatic', 'Semi-automatic', '500GB', 'Real-time display', 'JSON', 'Regression']",619.25,385500,0.10005,13
6195,"['Animal', 'Farmbeats', 'Mobile Application', 'Website', 'Text Messeges', '100-500', 'Blockchain', 'Automatic', 'Semi-automatic', '500GB', 'Real-time display', 'Text-messege', 'XML', 'Regression']",619.25,385500,0.10005,14
6196,"['Animal', 'Farmbeats', 'Mobile Application', 'Website', 'Text Messeges', '100-500', 'Blockchain', 'Automatic', 'Semi-automatic', '500GB', 'Real-time display', 'Text-messege', 'CSV', 'Regression']",619.25,385500,0.10005,14
6197,"['Animal', 'Farmbeats', 'Mobile Application', 'Website', 'Text Messeges', '100-500', 'Blockchain', 'Automatic', 'Semi-automatic', '500GB', 'Real-time display', 'Text-messege', 'JSON', 'Regression']",619.25,385500,0.10005,14
6198,"['Animal', 'Farmbeats', 'Mobile Application', 'Website', 'Text Messeges', '100-500', 'Blockchain', 'Automatic', 'Semi-automatic', '500GB', 'Real-time display', 'Email', 'XML', 'Regression']",619.25,385500,0.10005,14
6199,"['Animal', 'Farmbeats', 'Mobile Application', 'Website', 'Text Messeges', '100-500', 'Blockchain', 'Automatic', 'Semi-automatic', '500GB', 'Real-time display', 'Email', 'CSV', 'Regression']",619.25,385500,0.10005,14
6200,"['Animal', 'Farmbeats', 'Mobile Application', 'Website', 'Text Messeges', '100-500', 'Blockchain', 'Automatic', 'Semi-automatic', '500GB', 'Real-time display', 'Email', 'JSON', 'Regression']",619.25,385500,0.10005,14
6201,"['Animal', 'Farmbeats', 'Mobile Application', 'Website', 'Text Messeges', '100-500', 'Blockchain', 'Automatic', 'Semi-automatic', '500GB', 'Real-time display', 'Text-messege', 'Email', 'XML', 'Regression']",619.25,385500,0.10005,15
6202,"['Animal', 'Farmbeats', 'Mobile Application', 'Website', 'Text Messeges', '100-500', 'Blockchain', 'Automatic', 'Semi-automatic', '500GB', 'Real-time display', 'Text-messege', 'Email', 'CSV', 'Regression']",619.25,385500,0.10005,15
6203,"['Animal', 'Farmbeats', 'Mobile Application', 'Website', 'Text Messeges', '100-500', 'Blockchain', 'Automatic', 'Semi-automatic', '500GB', 'Real-time display', 'Text-messege', 'Email', 'JSON', 'Regression']",619.25,385500,0.10005,15
6204,"['Animal', 'Farmbeats', 'Mobile Application', 'Website', 'Text Messeges', '100-500', 'Blockchain', 'Automatic', 'Semi-automatic', '500-1000GB', 'Real-time display', 'XML', 'Regression']",619.25,385500,0.10005,13
6205,"['Animal', 'Farmbeats', 'Mobile Application', 'Website', 'Text Messeges', '100-500', 'Blockchain', 'Automatic', 'Semi-automatic', '500-1000GB', 'Real-time display', 'CSV', 'Regression']",619.25,385500,0.10005,13
6206,"['Animal', 'Farmbeats', 'Mobile Application', 'Website', 'Text Messeges', '100-500', 'Blockchain', 'Automatic', 'Semi-automatic', '500-1000GB', 'Real-time display', 'JSON', 'Regression']",619.25,385500,0.10005,13
6207,"['Animal', 'Farmbeats', 'Mobile Application', 'Website', 'Text Messeges', '100-500', 'Blockchain', 'Automatic', 'Semi-automatic', '500-1000GB', 'Real-time display', 'Text-messege', 'XML', 'Regression']",619.25,385500,0.10005,14
6208,"['Animal', 'Farmbeats', 'Mobile Application', 'Website', 'Text Messeges', '100-500', 'Blockchain', 'Automatic', 'Semi-automatic', '500-1000GB', 'Real-time display', 'Text-messege', 'CSV', 'Regression']",619.25,385500,0.10005,14
6209,"['Animal', 'Farmbeats', 'Mobile Application', 'Website', 'Text Messeges', '100-500', 'Blockchain', 'Automatic', 'Semi-automatic', '500-1000GB', 'Real-time display', 'Text-messege', 'JSON', 'Regression']",619.25,385500,0.10005,14
6210,"['Animal', 'Farmbeats', 'Mobile Application', 'Website', 'Text Messeges', '100-500', 'Blockchain', 'Automatic', 'Semi-automatic', '500-1000GB', 'Real-time display', 'Email', 'XML', 'Regression']",619.25,385500,0.10005,14
6211,"['Animal', 'Farmbeats', 'Mobile Application', 'Website', 'Text Messeges', '100-500', 'Blockchain', 'Automatic', 'Semi-automatic', '500-1000GB', 'Real-time display', 'Email', 'CSV', 'Regression']",619.25,385500,0.10005,14
6212,"['Animal', 'Farmbeats', 'Mobile Application', 'Website', 'Text Messeges', '100-500', 'Blockchain', 'Automatic', 'Semi-automatic', '500-1000GB', 'Real-time display', 'Email', 'JSON', 'Regression']",619.25,385500,0.10005,14
6213,"['Animal', 'Farmbeats', 'Mobile Application', 'Website', 'Text Messeges', '100-500', 'Blockchain', 'Automatic', 'Semi-automatic', '500-1000GB', 'Real-time display', 'Text-messege', 'Email', 'XML', 'Regression']",619.25,385500,0.10005,15
6214,"['Animal', 'Farmbeats', 'Mobile Application', 'Website', 'Text Messeges', '100-500', 'Blockchain', 'Automatic', 'Semi-automatic', '500-1000GB', 'Real-time display', 'Text-messege', 'Email', 'CSV', 'Regression']",619.25,385500,0.10005,15
6215,"['Animal', 'Farmbeats', 'Mobile Application', 'Website', 'Text Messeges', '100-500', 'Blockchain', 'Automatic', 'Semi-automatic', '500-1000GB', 'Real-time display', 'Text-messege', 'Email', 'JSON', 'Regression']",619.25,385500,0.10005,15
6216,"['Animal', 'Farmbeats', 'Mobile Application', 'Website', 'Text Messeges', '100-500', 'Blockchain', 'Automatic', 'Semi-automatic', '1TB-10TB', 'Real-time display', 'XML', 'Regression']",619.25,385500,0.10005,13
6217,"['Animal', 'Farmbeats', 'Mobile Application', 'Website', 'Text Messeges', '100-500', 'Blockchain', 'Automatic', 'Semi-automatic', '1TB-10TB', 'Real-time display', 'CSV', 'Regression']",619.25,385500,0.10005,13
6218,"['Animal', 'Farmbeats', 'Mobile Application', 'Website', 'Text Messeges', '100-500', 'Blockchain', 'Automatic', 'Semi-automatic', '1TB-10TB', 'Real-time display', 'JSON', 'Regression']",619.25,385500,0.10005,13
6219,"['Animal', 'Farmbeats', 'Mobile Application', 'Website', 'Text Messeges', '100-500', 'Blockchain', 'Automatic', 'Semi-automatic', '1TB-10TB', 'Real-time display', 'Text-messege', 'XML', 'Regression']",619.25,385500,0.10005,14
6220,"['Animal', 'Farmbeats', 'Mobile Application', 'Website', 'Text Messeges', '100-500', 'Blockchain', 'Automatic', 'Semi-automatic', '1TB-10TB', 'Real-time display', 'Text-messege', 'CSV', 'Regression']",619.25,385500,0.10005,14
6221,"['Animal', 'Farmbeats', 'Mobile Application', 'Website', 'Text Messeges', '100-500', 'Blockchain', 'Automatic', 'Semi-automatic', '1TB-10TB', 'Real-time display', 'Text-messege', 'JSON', 'Regression']",619.25,385500,0.10005,14
6222,"['Animal', 'Farmbeats', 'Mobile Application', 'Website', 'Text Messeges', '100-500', 'Blockchain', 'Automatic', 'Semi-automatic', '1TB-10TB', 'Real-time display', 'Email', 'XML', 'Regression']",619.25,385500,0.10005,14
6223,"['Animal', 'Farmbeats', 'Mobile Application', 'Website', 'Text Messeges', '100-500', 'Blockchain', 'Automatic', 'Semi-automatic', '1TB-10TB', 'Real-time display', 'Email', 'CSV', 'Regression']",619.25,385500,0.10005,14
6224,"['Animal', 'Farmbeats', 'Mobile Application', 'Website', 'Text Messeges', '100-500', 'Blockchain', 'Automatic', 'Semi-automatic', '1TB-10TB', 'Real-time display', 'Email', 'JSON', 'Regression']",619.25,385500,0.10005,14
6225,"['Animal', 'Farmbeats', 'Mobile Application', 'Website', 'Text Messeges', '100-500', 'Blockchain', 'Automatic', 'Semi-automatic', '1TB-10TB', 'Real-time display', 'Text-messege', 'Email', 'XML', 'Regression']",619.25,385500,0.10005,15
6226,"['Animal', 'Farmbeats', 'Mobile Application', 'Website', 'Text Messeges', '100-500', 'Blockchain', 'Automatic', 'Semi-automatic', '1TB-10TB', 'Real-time display', 'Text-messege', 'Email', 'CSV', 'Regression']",619.25,385500,0.10005,15
6227,"['Animal', 'Farmbeats', 'Mobile Application', 'Website', 'Text Messeges', '100-500', 'Blockchain', 'Automatic', 'Semi-automatic', '1TB-10TB', 'Real-time display', 'Text-messege', 'Email', 'JSON', 'Regression']",619.25,385500,0.10005,15
6228,"['Animal', 'Farmbeats', 'Mobile Application', 'Website', 'Text Messeges', '500-10k', 'Blockchain', 'Automatic', 'Semi-automatic', '500GB', 'Real-time display', 'XML', 'Regression']",619.25,385500,0.10005,13
6229,"['Animal', 'Farmbeats', 'Mobile Application', 'Website', 'Text Messeges', '500-10k', 'Blockchain', 'Automatic', 'Semi-automatic', '500GB', 'Real-time display', 'CSV', 'Regression']",619.25,385500,0.10005,13
6230,"['Animal', 'Farmbeats', 'Mobile Application', 'Website', 'Text Messeges', '500-10k', 'Blockchain', 'Automatic', 'Semi-automatic', '500GB', 'Real-time display', 'JSON', 'Regression']",619.25,385500,0.10005,13
6231,"['Animal', 'Farmbeats', 'Mobile Application', 'Website', 'Text Messeges', '500-10k', 'Blockchain', 'Automatic', 'Semi-automatic', '500GB', 'Real-time display', 'Text-messege', 'XML', 'Regression']",619.25,385500,0.10005,14
6232,"['Animal', 'Farmbeats', 'Mobile Application', 'Website', 'Text Messeges', '500-10k', 'Blockchain', 'Automatic', 'Semi-automatic', '500GB', 'Real-time display', 'Text-messege', 'CSV', 'Regression']",619.25,385500,0.10005,14
6233,"['Animal', 'Farmbeats', 'Mobile Application', 'Website', 'Text Messeges', '500-10k', 'Blockchain', 'Automatic', 'Semi-automatic', '500GB', 'Real-time display', 'Text-messege', 'JSON', 'Regression']",619.25,385500,0.10005,14
6234,"['Animal', 'Farmbeats', 'Mobile Application', 'Website', 'Text Messeges', '500-10k', 'Blockchain', 'Automatic', 'Semi-automatic', '500GB', 'Real-time display', 'Email', 'XML', 'Regression']",619.25,385500,0.10005,14
6235,"['Animal', 'Farmbeats', 'Mobile Application', 'Website', 'Text Messeges', '500-10k', 'Blockchain', 'Automatic', 'Semi-automatic', '500GB', 'Real-time display', 'Email', 'CSV', 'Regression']",619.25,385500,0.10005,14
6236,"['Animal', 'Farmbeats', 'Mobile Application', 'Website', 'Text Messeges', '500-10k', 'Blockchain', 'Automatic', 'Semi-automatic', '500GB', 'Real-time display', 'Email', 'JSON', 'Regression']",619.25,385500,0.10005,14
6237,"['Animal', 'Farmbeats', 'Mobile Application', 'Website', 'Text Messeges', '500-10k', 'Blockchain', 'Automatic', 'Semi-automatic', '500GB', 'Real-time display', 'Text-messege', 'Email', 'XML', 'Regression']",619.25,385500,0.10005,15
6238,"['Animal', 'Farmbeats', 'Mobile Application', 'Website', 'Text Messeges', '500-10k', 'Blockchain', 'Automatic', 'Semi-automatic', '500GB', 'Real-time display', 'Text-messege', 'Email', 'CSV', 'Regression']",619.25,385500,0.10005,15
6239,"['Animal', 'Farmbeats', 'Mobile Application', 'Website', 'Text Messeges', '500-10k', 'Blockchain', 'Automatic', 'Semi-automatic', '500GB', 'Real-time display', 'Text-messege', 'Email', 'JSON', 'Regression']",619.25,385500,0.10005,15
6240,"['Animal', 'Farmbeats', 'Mobile Application', 'Website', 'Text Messeges', '500-10k', 'Blockchain', 'Automatic', 'Semi-automatic', '500-1000GB', 'Real-time display', 'XML', 'Regression']",619.25,385500,0.10005,13
6241,"['Animal', 'Farmbeats', 'Mobile Application', 'Website', 'Text Messeges', '500-10k', 'Blockchain', 'Automatic', 'Semi-automatic', '500-1000GB', 'Real-time display', 'CSV', 'Regression']",619.25,385500,0.10005,13
6242,"['Animal', 'Farmbeats', 'Mobile Application', 'Website', 'Text Messeges', '500-10k', 'Blockchain', 'Automatic', 'Semi-automatic', '500-1000GB', 'Real-time display', 'JSON', 'Regression']",619.25,385500,0.10005,13
6243,"['Animal', 'Farmbeats', 'Mobile Application', 'Website', 'Text Messeges', '500-10k', 'Blockchain', 'Automatic', 'Semi-automatic', '500-1000GB', 'Real-time display', 'Text-messege', 'XML', 'Regression']",619.25,385500,0.10005,14
6244,"['Animal', 'Farmbeats', 'Mobile Application', 'Website', 'Text Messeges', '500-10k', 'Blockchain', 'Automatic', 'Semi-automatic', '500-1000GB', 'Real-time display', 'Text-messege', 'CSV', 'Regression']",619.25,385500,0.10005,14
6245,"['Animal', 'Farmbeats', 'Mobile Application', 'Website', 'Text Messeges', '500-10k', 'Blockchain', 'Automatic', 'Semi-automatic', '500-1000GB', 'Real-time display', 'Text-messege', 'JSON', 'Regression']",619.25,385500,0.10005,14
6246,"['Animal', 'Farmbeats', 'Mobile Application', 'Website', 'Text Messeges', '500-10k', 'Blockchain', 'Automatic', 'Semi-automatic', '500-1000GB', 'Real-time display', 'Email', 'XML', 'Regression']",619.25,385500,0.10005,14
6247,"['Animal', 'Farmbeats', 'Mobile Application', 'Website', 'Text Messeges', '500-10k', 'Blockchain', 'Automatic', 'Semi-automatic', '500-1000GB', 'Real-time display', 'Email', 'CSV', 'Regression']",619.25,385500,0.10005,14
6248,"['Animal', 'Farmbeats', 'Mobile Application', 'Website', 'Text Messeges', '500-10k', 'Blockchain', 'Automatic', 'Semi-automatic', '500-1000GB', 'Real-time display', 'Email', 'JSON', 'Regression']",619.25,385500,0.10005,14
6249,"['Animal', 'Farmbeats', 'Mobile Application', 'Website', 'Text Messeges', '500-10k', 'Blockchain', 'Automatic', 'Semi-automatic', '500-1000GB', 'Real-time display', 'Text-messege', 'Email', 'XML', 'Regression']",619.25,385500,0.10005,15
6250,"['Animal', 'Farmbeats', 'Mobile Application', 'Website', 'Text Messeges', '500-10k', 'Blockchain', 'Automatic', 'Semi-automatic', '500-1000GB', 'Real-time display', 'Text-messege', 'Email', 'CSV', 'Regression']",619.25,385500,0.10005,15
6251,"['Animal', 'Farmbeats', 'Mobile Application', 'Website', 'Text Messeges', '500-10k', 'Blockchain', 'Automatic', 'Semi-automatic', '500-1000GB', 'Real-time display', 'Text-messege', 'Email', 'JSON', 'Regression']",619.25,385500,0.10005,15
6252,"['Animal', 'Farmbeats', 'Mobile Application', 'Website', 'Text Messeges', '500-10k', 'Blockchain', 'Automatic', 'Semi-automatic', '1TB-10TB', 'Real-time display', 'XML', 'Regression']",619.25,385500,0.10005,13
6253,"['Animal', 'Farmbeats', 'Mobile Application', 'Website', 'Text Messeges', '500-10k', 'Blockchain', 'Automatic', 'Semi-automatic', '1TB-10TB', 'Real-time display', 'CSV', 'Regression']",619.25,385500,0.10005,13
6254,"['Animal', 'Farmbeats', 'Mobile Application', 'Website', 'Text Messeges', '500-10k', 'Blockchain', 'Automatic', 'Semi-automatic', '1TB-10TB', 'Real-time display', 'JSON', 'Regression']",619.25,385500,0.10005,13
6255,"['Animal', 'Farmbeats', 'Mobile Application', 'Website', 'Text Messeges', '500-10k', 'Blockchain', 'Automatic', 'Semi-automatic', '1TB-10TB', 'Real-time display', 'Text-messege', 'XML', 'Regression']",619.25,385500,0.10005,14
6256,"['Animal', 'Farmbeats', 'Mobile Application', 'Website', 'Text Messeges', '500-10k', 'Blockchain', 'Automatic', 'Semi-automatic', '1TB-10TB', 'Real-time display', 'Text-messege', 'CSV', 'Regression']",619.25,385500,0.10005,14
6257,"['Animal', 'Farmbeats', 'Mobile Application', 'Website', 'Text Messeges', '500-10k', 'Blockchain', 'Automatic', 'Semi-automatic', '1TB-10TB', 'Real-time display', 'Text-messege', 'JSON', 'Regression']",619.25,385500,0.10005,14
6258,"['Animal', 'Farmbeats', 'Mobile Application', 'Website', 'Text Messeges', '500-10k', 'Blockchain', 'Automatic', 'Semi-automatic', '1TB-10TB', 'Real-time display', 'Email', 'XML', 'Regression']",619.25,385500,0.10005,14
6259,"['Animal', 'Farmbeats', 'Mobile Application', 'Website', 'Text Messeges', '500-10k', 'Blockchain', 'Automatic', 'Semi-automatic', '1TB-10TB', 'Real-time display', 'Email', 'CSV', 'Regression']",619.25,385500,0.10005,14
6260,"['Animal', 'Farmbeats', 'Mobile Application', 'Website', 'Text Messeges', '500-10k', 'Blockchain', 'Automatic', 'Semi-automatic', '1TB-10TB', 'Real-time display', 'Email', 'JSON', 'Regression']",619.25,385500,0.10005,14
6261,"['Animal', 'Farmbeats', 'Mobile Application', 'Website', 'Text Messeges', '500-10k', 'Blockchain', 'Automatic', 'Semi-automatic', '1TB-10TB', 'Real-time display', 'Text-messege', 'Email', 'XML', 'Regression']",619.25,385500,0.10005,15
6262,"['Animal', 'Farmbeats', 'Mobile Application', 'Website', 'Text Messeges', '500-10k', 'Blockchain', 'Automatic', 'Semi-automatic', '1TB-10TB', 'Real-time display', 'Text-messege', 'Email', 'CSV', 'Regression']",619.25,385500,0.10005,15
6263,"['Animal', 'Farmbeats', 'Mobile Application', 'Website', 'Text Messeges', '500-10k', 'Blockchain', 'Automatic', 'Semi-automatic', '1TB-10TB', 'Real-time display', 'Text-messege', 'Email', 'JSON', 'Regression']",619.25,385500,0.10005,15
6264,"['Resources', 'Farmbeats', 'Mobile Application', 'Website', 'Text Messeges', '0-100', 'Blockchain', 'Automatic', 'Semi-automatic', '500GB', 'Real-time display', 'XML', 'Regression']",619.25,385500,0.10005,13
6265,"['Resources', 'Farmbeats', 'Mobile Application', 'Website', 'Text Messeges', '0-100', 'Blockchain', 'Automatic', 'Semi-automatic', '500GB', 'Real-time display', 'CSV', 'Regression']",619.25,385500,0.10005,13
6266,"['Resources', 'Farmbeats', 'Mobile Application', 'Website', 'Text Messeges', '0-100', 'Blockchain', 'Automatic', 'Semi-automatic', '500GB', 'Real-time display', 'JSON', 'Regression']",619.25,385500,0.10005,13
6267,"['Resources', 'Farmbeats', 'Mobile Application', 'Website', 'Text Messeges', '0-100', 'Blockchain', 'Automatic', 'Semi-automatic', '500GB', 'Real-time display', 'Text-messege', 'XML', 'Regression']",619.25,385500,0.10005,14
6268,"['Resources', 'Farmbeats', 'Mobile Application', 'Website', 'Text Messeges', '0-100', 'Blockchain', 'Automatic', 'Semi-automatic', '500GB', 'Real-time display', 'Text-messege', 'CSV', 'Regression']",619.25,385500,0.10005,14
6269,"['Resources', 'Farmbeats', 'Mobile Application', 'Website', 'Text Messeges', '0-100', 'Blockchain', 'Automatic', 'Semi-automatic', '500GB', 'Real-time display', 'Text-messege', 'JSON', 'Regression']",619.25,385500,0.10005,14
6270,"['Resources', 'Farmbeats', 'Mobile Application', 'Website', 'Text Messeges', '0-100', 'Blockchain', 'Automatic', 'Semi-automatic', '500GB', 'Real-time display', 'Email', 'XML', 'Regression']",619.25,385500,0.10005,14
6271,"['Resources', 'Farmbeats', 'Mobile Application', 'Website', 'Text Messeges', '0-100', 'Blockchain', 'Automatic', 'Semi-automatic', '500GB', 'Real-time display', 'Email', 'CSV', 'Regression']",619.25,385500,0.10005,14
6272,"['Resources', 'Farmbeats', 'Mobile Application', 'Website', 'Text Messeges', '0-100', 'Blockchain', 'Automatic', 'Semi-automatic', '500GB', 'Real-time display', 'Email', 'JSON', 'Regression']",619.25,385500,0.10005,14
6273,"['Resources', 'Farmbeats', 'Mobile Application', 'Website', 'Text Messeges', '0-100', 'Blockchain', 'Automatic', 'Semi-automatic', '500GB', 'Real-time display', 'Text-messege', 'Email', 'XML', 'Regression']",619.25,385500,0.10005,15
6274,"['Resources', 'Farmbeats', 'Mobile Application', 'Website', 'Text Messeges', '0-100', 'Blockchain', 'Automatic', 'Semi-automatic', '500GB', 'Real-time display', 'Text-messege', 'Email', 'CSV', 'Regression']",619.25,385500,0.10005,15
