yyyy-mm-dd,pr_GFDL-ESM2M_rcp45(mm),tasmin_GFDL-ESM2M_rcp45(K),tasmax_GFDL-ESM2M_rcp45(K),was_GFDL-ESM2M_rcp45(ms-1),huss_GFDL-ESM2M_rcp45(kgkg-1)
3/15/07,2.384217,264.126648,273.843567,1.815957,0.001498
3/16/07,24.320181,270.803833,282.150665,3.758623,0.003817
3/17/07,0.604268,262.752594,279.232819,7.53721,0.001883
3/18/07,0,264.414886,275.081787,1.455857,0.001279
3/19/07,0.613524,269.659576,282.031555,3.219524,0.002805
3/20/07,0,275.864227,285.023743,1.261878,0.003792
3/21/07,10.990251,273.896057,280.981354,4.989094,0.003984
3/22/07,0,275.531433,286.05838,3.076512,0.004092
3/23/07,13.950853,274.84906,281.348694,3.453491,0.004323
3/24/07,0,271.364532,286.097809,3.668875,0.003667
3/25/07,21.015297,272.793945,281.987762,4.940213,0.00403
3/26/07,5.072817,272.463531,282.29538,5.458828,0.003953
3/27/07,0.40281,272.615906,283.020813,4.405679,0.00322
3/28/07,7.514685,272.925751,280.804749,2.991316,0.004013
3/29/07,5.65038,272.427582,279.589539,4.235598,0.003665
3/30/07,1.098786,271.770844,279.326996,3.328322,0.002605
3/31/07,0.75077,270.605011,280.935028,2.809541,0.002737
4/1/07,0.632918,273.519562,284.239777,2.460357,0.003056
4/2/07,0.473482,273.660126,284.429321,2.98557,0.003492
4/3/07,0.063457,279.499481,288.254944,1.346933,0.004782
4/4/07,0.288296,275.035828,286.457336,2.550368,0.004034
4/5/07,0,273.066711,284.348633,3.078363,0.003649
4/6/07,0,272.02359,281.147888,3.986114,0.003556
4/7/07,0.059278,273.348297,285.603943,2.768323,0.003635
4/8/07,0.078319,275.030212,287.348541,3.771004,0.003983
4/9/07,2.157243,273.785675,285.341888,5.141387,0.004002
4/10/07,0.21681,273.345581,282.354065,5.720218,0.003963
4/11/07,0.71043,273.656036,282.557159,5.6724,0.00366
4/12/07,1.815165,272.918396,281.738556,5.555214,0.003721
4/13/07,0.279074,273.791718,282.604095,4.249281,0.003271
4/14/07,0,271.976898,285.059814,0.992327,0.00339
4/15/07,1.710874,275.087433,284.384399,2.630171,0.003758
4/16/07,0,273.978973,287.492035,2.312324,0.003542
4/17/07,0,276.719818,292.846527,2.126311,0.003964
4/18/07,2.739578,276.378571,286.882904,2.274697,0.004658
4/19/07,8.395027,275.482269,285.829376,4.626504,0.004977
4/20/07,6.843878,274.43631,279.567078,3.278466,0.004515
4/21/07,4.522614,274.647217,279.951874,2.148935,0.004151
4/22/07,0.675653,273.437927,281.303894,3.117817,0.003795
4/23/07,0,273.686493,285.449921,1.709141,0.003373
4/24/07,7.335223,276.29071,284.60199,2.692838,0.00415
4/25/07,3.409516,278.319153,288.19754,2.422923,0.005248
4/26/07,3.59041,276.63739,286.100189,2.931104,0.004887
4/27/07,11.188577,283.196472,297.16037,6.766361,0.008943
4/28/07,8.879446,278.636261,295.170868,4.081676,0.007618
4/29/07,0.061252,271.537628,284.098053,3.925104,0.003162
4/30/07,0,273.548279,293.490631,4.803733,0.004662
5/1/07,0.990984,283.524811,294.855713,2.619117,0.006778
5/2/07,3.746866,282.980133,290.500305,2.559293,0.007555
5/3/07,17.319452,284.411072,290.99527,0.752528,0.007918
5/4/07,0,282.176422,294.010284,4.284926,0.006629
5/5/07,0,279.750244,294.454895,3.403798,0.005551
5/6/07,0,281.257446,293.757599,1.676727,0.005979
5/7/07,0,285.490784,299.130157,1.093827,0.007603
5/8/07,9.038201,283.863525,295.664185,1.805857,0.008219
5/9/07,0.166571,278.699188,293.966614,5.081728,0.005918
5/10/07,0,281.143372,295.450165,2.098574,0.005257
5/11/07,0,283.232971,297.382263,2.332567,0.00675
5/12/07,1.495859,287.927979,298.8573,2.368793,0.009592
5/13/07,5.556831,285.028961,296.087097,3.436301,0.007746
5/14/07,13.104748,287.438568,294.71048,5.90027,0.008647
5/15/07,12.358472,288.550262,298.961578,3.651236,0.009124
5/16/07,2.236103,284.30249,296.679413,2.077433,0.00809
5/17/07,4.556085,282.211914,292.619995,2.976727,0.007654
5/18/07,5.392941,281.670044,291.853027,1.747816,0.007143
5/19/07,3.701398,282.238922,293.623596,1.67311,0.007358
5/20/07,1.617876,284.300598,297.332397,1.737718,0.007691
5/21/07,0.886572,285.465149,299.807129,1.866422,0.008212
5/22/07,0.095723,286.336639,299.871185,0.864089,0.008355
5/23/07,0.609965,289.930359,301.788757,1.935637,0.008716
5/24/07,2.946979,290.697632,300.763214,1.751582,0.01071
5/25/07,3.235867,291.170898,301.252777,2.939954,0.01245
5/26/07,0.243689,286.86618,302.624969,2.864533,0.008584
5/27/07,0.476673,285.5867,300.112518,2.427981,0.007356
5/28/07,0.091708,286.38327,301.261108,1.632529,0.007492
5/29/07,3.459749,288.630188,298.780487,2.631395,0.008581
5/30/07,6.013705,283.073059,295.230103,3.549999,0.008011
5/31/07,2.952961,278.628021,290.07251,3.799256,0.006885
6/1/07,0.954392,281.867737,290.107758,5.174041,0.006753
6/2/07,0.17276,275.334686,287.937408,2.563501,0.006351
6/3/07,0,275.768707,288.097504,2.14999,0.005681
6/4/07,0,275.259003,291.086517,1.281762,0.00536
6/5/07,3.835057,279.495819,290.647186,2.152462,0.00614
6/6/07,23.485418,281.61319,287.808411,5.034139,0.007233
6/7/07,13.831701,281.661652,286.256378,5.691201,0.006882
6/8/07,1.830953,281.945496,286.011322,4.809658,0.006976
6/9/07,0.087064,283.879852,293.335602,2.824559,0.007939
6/10/07,2.012762,284.194153,297.007904,1.557333,0.009014
6/11/07,2.187362,284.883881,297.420349,3.859472,0.008947
6/12/07,0,278.181946,292.846313,3.38534,0.005956
6/13/07,0.091553,280.616516,294.763519,1.512793,0.007744
6/14/07,1.228181,285.769836,297.569336,2.077765,0.008639
6/15/07,0,278.137543,295.392914,1.1167,0.006309
6/16/07,0,278.7854,297.119049,1.224117,0.006898
6/17/07,0,284.128906,299.251495,1.771802,0.008326
6/18/07,0,285.110565,300.788879,1.346708,0.009122
6/19/07,0,288.242859,300.252258,1.3872,0.009675
6/20/07,1.22436,289.08728,298.889496,1.425041,0.010714
6/21/07,2.523105,289.726379,302.642181,1.83039,0.011541
6/22/07,0,289.830292,302.646881,1.029018,0.010924
6/23/07,0.0895,290.164307,304.772888,0.914308,0.012323
6/24/07,0.655694,292.024109,306.974792,1.814429,0.012331
6/25/07,4.054657,291.187531,305.728058,2.524771,0.012407
6/26/07,3.622019,294.659576,307.92215,4.166728,0.014699
6/27/07,0.413138,284.239655,304.801392,4.076954,0.008579
6/28/07,12.567295,284.538208,293.676056,1.94084,0.008304
6/29/07,13.266552,288.357513,298.222076,1.866933,0.011386
6/30/07,1.788439,288.71283,299.40448,1.169688,0.010838
7/1/07,0,286.795685,302.053131,0.652602,0.010378
7/2/07,4.063054,289.007324,304.107208,1.84375,0.012568
7/3/07,7.654787,293.202087,304.257324,4.548234,0.014099
7/4/07,3.30128,291.674408,301.738251,3.541303,0.012861
7/5/07,2.556236,288.770538,302.965637,1.890542,0.011868
7/6/07,2.733564,289.973785,301.191895,1.023346,0.011742
7/7/07,2.938689,289.592102,301.626709,0.484299,0.012017
7/8/07,1.250281,290.548401,304.551453,1.076649,0.012972
7/9/07,1.091234,293.874634,306.176544,2.287784,0.01427
7/10/07,5.630355,294.160706,305.558258,1.953197,0.01491
7/11/07,1.565006,291.67337,305.170593,0.385968,0.013959
7/12/07,1.073208,293.348572,304.955902,1.538266,0.014357
7/13/07,1.272979,293.549622,304.525696,2.96119,0.011923
7/14/07,0.783121,286.386902,297.845978,3.835555,0.008909
7/15/07,0,284.475494,296.806091,2.142077,0.007795
7/16/07,0,285.693115,299.578918,2.738302,0.00945
7/17/07,0.171209,290.019684,302.068329,3.211074,0.011369
7/18/07,4.848548,290.94931,301.650177,2.893165,0.012875
7/19/07,0.99332,290.049622,300.588928,2.671276,0.010492
7/20/07,0,284.027191,297.890472,2.005338,0.007395
7/21/07,0,285.206238,300.003937,2.101969,0.007488
7/22/07,0,285.420715,299.879791,2.163217,0.007941
7/23/07,0.142718,288.917633,299.579224,3.116085,0.008864
7/24/07,7.349788,290.152496,300.012054,1.768173,0.012559
7/25/07,0,286.015625,300.413635,3.510539,0.008874
7/26/07,0,282.457825,298.63324,2.202745,0.008155
7/27/07,0.968588,288.569977,303.563171,1.633972,0.011969
7/28/07,0.481704,291.369659,305.198639,1.259853,0.012607
7/29/07,0.717884,293.18927,305.780396,2.068141,0.013334
7/30/07,0.49156,293.683929,305.258575,2.847373,0.014217
7/31/07,0.85735,292.632172,303.156952,2.363325,0.012653
8/1/07,0,290.465576,303.220306,2.390852,0.010044
8/2/07,0,289.157288,303.766602,2.502647,0.009003
8/3/07,0.247445,291.20105,305.882935,2.596915,0.010143
8/4/07,1.121364,292.274292,303.547394,2.706802,0.011708
8/5/07,0.420301,291.399933,302.83725,1.771767,0.011598
8/6/07,3.013251,293.476105,304.124725,2.731275,0.012391
8/7/07,11.835815,291.510437,300.542358,3.187048,0.01284
8/8/07,0,286.279816,299.925201,1.985633,0.009145
8/9/07,0,285.300568,303.318542,0.782789,0.009062
8/10/07,0,288.614929,305.281738,2.479956,0.010656
8/11/07,0.053508,292.312866,306.353821,3.230972,0.011919
8/12/07,2.796656,295.144745,304.27179,2.144443,0.014117
8/13/07,1.207413,291.681213,303.236664,1.419889,0.011474
8/14/07,0,289.756134,305.436005,1.547623,0.009267
8/15/07,0,289.11911,306.774414,1.926908,0.007599
8/16/07,0,289.942932,304.142212,1.481076,0.008538
8/17/07,7.557776,290.212006,302.074646,1.479527,0.011249
8/18/07,12.825312,289.527405,299.720886,0.937596,0.012872
8/19/07,5.913445,290.579742,302.442841,1.24055,0.012803
8/20/07,0,289.77002,302.104309,0.551801,0.011736
8/21/07,4.194382,291.662903,302.372437,2.222312,0.012948
8/22/07,1.178926,288.479187,301.584869,4.297174,0.011087
8/23/07,0,283.891937,297.25943,3.478743,0.007687
8/24/07,2.839759,285.499878,293.022583,0.560742,0.008246
8/25/07,0.731727,287.235474,296.127258,2.32154,0.009314
8/26/07,0,284.617584,297.47876,2.555414,0.007117
8/27/07,0,284.113495,296.034607,2.841706,0.006799
8/28/07,0,287.671844,296.687378,3.291332,0.0098
8/29/07,1.461447,291.308685,301.591614,2.756296,0.012656
8/30/07,5.569623,290.806641,301.430908,2.549355,0.012425
8/31/07,2.325245,286.908203,297.203735,3.684232,0.009099
9/1/07,0,279.827148,293.996735,1.37287,0.006607
9/2/07,0,280.26181,297.145355,0.851452,0.006603
9/3/07,0.109581,285.673706,297.246643,0.621248,0.007443
9/4/07,0.171805,283.421509,298.566956,1.138876,0.00698
9/5/07,0,282.647278,302.270721,1.055214,0.007558
9/6/07,0,284.926971,302.56897,1.096313,0.007682
9/7/07,0,285.871948,303.90274,1.381124,0.007878
9/8/07,0,287.091156,305.065399,1.519152,0.007862
9/9/07,0,285.802338,305.56955,1.320802,0.007892
9/10/07,0,287.826385,303.382599,2.700082,0.008449
9/11/07,0,289.348206,302.795929,1.607514,0.009605
9/12/07,0.580226,290.308502,302.249817,4.313092,0.010615
9/13/07,1.755651,290.310181,299.85025,4.850937,0.009094
9/14/07,3.012185,284.318268,297.148865,3.277276,0.006772
9/15/07,4.000395,281.705963,294.389954,2.919132,0.007459
9/16/07,0.059973,279.076996,297.158691,0.624954,0.006577
9/17/07,13.693305,285.307892,292.997253,3.84532,0.00893
9/18/07,8.529212,285.560547,294.059357,2.528609,0.009544
9/19/07,0.075136,281.914978,293.306305,2.007209,0.007556
9/20/07,0,281.566986,296.137634,2.624168,0.0079
9/21/07,2.229533,287.001282,295.937988,3.156654,0.008982
9/22/07,0.593319,279.934387,292.305298,3.410879,0.006216
9/23/07,0,274.685059,291.035339,0.938096,0.004906
9/24/07,0.084368,284.079041,294.340698,2.396062,0.00626
9/25/07,0.064097,279.598694,296.801147,0.649999,0.006215
9/26/07,0.456467,283.379761,298.123505,2.755351,0.007407
9/27/07,0.075665,284.764648,295.881104,3.283598,0.00612
9/28/07,0,275.193878,297.977478,1.507994,0.005087
9/29/07,0,283.80542,297.848206,3.57083,0.007365
9/30/07,0,284.957733,299.09082,4.3189,0.008395
10/1/07,10.110972,290.738373,301.435699,2.814948,0.010652
10/2/07,0,281.286377,294.466949,3.803457,0.006441
10/3/07,0,279.639191,296.107513,2.779231,0.005838
10/4/07,0.089578,279.437134,298.943054,0.500298,0.006845
10/5/07,0.570687,281.276489,295.001465,3.002436,0.00696
10/6/07,0,273.541931,289.352051,1.28533,0.004003
10/7/07,0,279.388123,295.678436,3.347109,0.004518
10/8/07,0.192117,282.508575,297.640289,2.920672,0.006132
10/9/07,0,281.182953,294.287811,3.783636,0.005623
10/10/07,0,273.850189,291.984833,0.812429,0.004011
10/11/07,0,276.554626,289.641754,4.086359,0.004532
10/12/07,2.067515,284.46814,294.349762,2.919197,0.007734
10/13/07,3.012945,280.129089,293.509521,6.021525,0.005015
10/14/07,0,275.883698,294.00766,2.556554,0.004441
10/15/07,0,279.539154,298.847534,4.112535,0.004673
10/16/07,0,281.973541,294.565765,3.440709,0.007198
10/17/07,1.000328,283.543762,299.730286,2.365193,0.008112
10/18/07,0,273.124023,288.418182,1.512855,0.00402
10/19/07,15.899322,277.897156,284.45459,2.893902,0.004903
10/20/07,27.335531,283.826813,297.9841,4.091956,0.008992
10/21/07,0,280.731842,302.348083,7.221879,0.006722
10/22/07,0,274.532166,286.495667,2.901374,0.004154
10/23/07,0.705023,275.584106,285.160461,4.767414,0.004972
10/24/07,0,272.527557,286.290527,2.553905,0.004007
10/25/07,0,276.717987,283.84198,1.53653,0.004799
10/26/07,2.546674,274.463226,281.917175,3.766377,0.004203
10/27/07,58.71101,273.968414,287.194946,7.26548,0.005541
10/28/07,7.586637,278.672302,292.855774,4.412837,0.007981
10/29/07,0,275.845978,286.170959,5.723957,0.004456
10/30/07,0,276.731812,286.376221,3.563507,0.005153
10/31/07,0,271.946991,285.555695,0.710377,0.003949
11/1/07,0.392438,277.653717,289.459778,3.081278,0.005359
11/2/07,0,273.814575,282.706787,3.454816,0.004116
11/3/07,0,273.609528,285.468353,2.936858,0.004651
11/4/07,0,278.201935,288.469604,4.336771,0.005865
11/5/07,0,277.318481,289.337769,1.947746,0.005874
11/6/07,0,272.194519,284.88324,1.854287,0.004593
11/7/07,8.331911,280.329041,286.395508,1.412651,0.006713
11/8/07,2.215307,279.10553,290.359436,6.203048,0.005325
11/9/07,1.105333,274.088562,278.020691,5.736014,0.004028
11/10/07,0.182789,275.011292,286.796722,4.607802,0.004912
11/11/07,0.162255,272.049042,288.768646,5.1416,0.003897
11/12/07,0,271.838837,278.247498,2.827588,0.002644
11/13/07,0,271.356964,280.243683,4.447471,0.003776
11/14/07,0,275.400116,282.9646,5.457009,0.004509
11/15/07,0.598883,278.002625,287.757019,5.077298,0.00503
11/16/07,0,273.359863,282.163361,3.568348,0.00381
11/17/07,0.09101,275.64328,285.5401,3.532082,0.004855
11/18/07,4.852734,278.893555,287.544006,2.222967,0.005267
11/19/07,0.0788,268.127747,284.019226,5.361321,0.002886
11/20/07,0,267.657349,278.986755,2.016681,0.001954
11/21/07,0,271.455231,281.733795,4.492808,0.002616
11/22/07,0,273.784637,282.533112,2.341272,0.003736
11/23/07,0,271.055023,281.032135,4.42872,0.003116
11/24/07,4.114667,277.458313,286.572815,5.051232,0.004724
11/25/07,2.41468,278.902252,290.961334,2.532909,0.006233
11/26/07,0.481007,276.61557,287.478241,5.346284,0.005358
11/27/07,0.87686,277.29364,283.362823,4.355869,0.00411
11/28/07,0,271.702301,279.856293,1.861948,0.003103
11/29/07,2.897713,274.481598,279.51828,1.185085,0.003737
11/30/07,5.463748,274.252106,277.969421,1.584535,0.003959
12/1/07,1.343866,273.780243,277.098969,3.794428,0.003473
12/2/07,3.720413,271.547699,275.289215,5.044226,0.003334
12/3/07,7.706184,272.477203,277.737,3.790505,0.004081
12/4/07,1.837303,268.699921,275.307556,4.600996,0.002369
12/5/07,0.428767,267.67215,272.851379,4.024968,0.00218
12/6/07,1.35823,271.011169,276.654114,1.614494,0.003416
12/7/07,1.274805,273.267914,279.04126,2.789825,0.003671
12/8/07,0,270.078033,277.017639,1.360337,0.002651
12/9/07,0.490083,272.411438,279.695984,5.646616,0.003286
12/10/07,1.465485,277.687622,278.831207,0.509636,0.004138
12/11/07,0.475731,277.950226,288.460571,4.714498,0.004968
12/12/07,7.138375,279.213104,283.063477,2.261979,0.005422
12/13/07,0.470008,283.15799,287.143616,2.419078,0.005793
12/14/07,0,283.469116,290.797546,3.984905,0.00649
12/15/07,5.382647,281.379883,289.658478,4.681634,0.006097
12/16/07,0,275.214905,284.594147,1.002312,0.004067
12/17/07,7.735917,275.498016,281.000885,3.593343,0.004391
12/18/07,0.109692,271.243317,278.995697,5.469049,0.002957
12/19/07,0,270.835022,278.72287,2.781389,0.002692
12/20/07,0,275.440765,286.157898,3.835319,0.004325
12/21/07,0.17026,269.022644,285.712097,5.743258,0.003798
12/22/07,7.675243,266.042328,270.848175,3.382742,0.001877
12/23/07,10.460967,266.525879,280.418243,4.075622,0.003211
12/24/07,0.256865,261.101501,269.676025,4.919246,0.001584
12/25/07,0,262.754578,270.811371,1.314906,0.001547
12/26/07,15.894365,267.234375,278.346802,1.40012,0.00392
12/27/07,0.085446,265.505249,277.211212,5.327047,0.002025
12/28/07,1.607777,264.963562,271.29245,1.352913,0.00179
12/29/07,0.545716,263.430328,269.467804,2.971248,0.001511
12/30/07,0.169855,263.540649,271.515198,0.648178,0.001472
12/31/07,0.711836,267.087067,273.156189,2.490453,0.002254
1/1/08,0.196602,270.137482,275.603394,2.079263,0.002591
1/2/08,0.942651,271.007965,277.530121,3.079324,0.002887
1/3/08,0.461024,272.744843,277.041351,2.860508,0.003116
1/4/08,0.19936,268.169373,275.61026,5.566485,0.002408
1/5/08,0.193246,263.653961,270.600769,3.951953,0.001516
1/6/08,0.755064,263.265198,270.033508,2.489395,0.001337
1/7/08,0.463186,263.947968,272.817871,3.568649,0.001572
1/8/08,0.894674,264.98999,270.727661,4.323864,0.001736
1/9/08,2.197077,266.548889,270.705383,4.591016,0.002243
1/10/08,0.846294,263.296082,270.534729,5.158222,0.001829
1/11/08,0.89632,261.796936,268.52771,2.761864,0.001679
1/12/08,1.223944,261.217621,269.137726,4.343274,0.001496
1/13/08,0.457846,263.699463,269.48877,4.988661,0.001816
1/14/08,0.189526,266.480621,272.834167,4.413811,0.001914
1/15/08,1.408551,263.308319,271.581421,3.661269,0.001846
1/16/08,0.209499,263.228668,269.205414,4.484055,0.001352
1/17/08,0.140047,261.863892,269.535126,3.198128,0.001146
1/18/08,0.107477,262.706757,270.405518,3.715953,0.001187
1/19/08,0.18374,263.387604,270.2034,1.466145,0.001107
1/20/08,5.893601,266.393799,273.476196,4.267442,0.002499
1/21/08,10.03439,251.394089,278.534241,3.254338,0.003351
1/22/08,0.144594,254.003326,264.412506,8.51965,0.000638
1/23/08,0,251.559814,265.537842,4.086531,0.00048
1/24/08,0,263.294586,274.23288,2.577281,0.001631
1/25/08,0.176421,260.915222,272.851776,6.51103,0.001348
1/26/08,0,253.349167,264.370636,4.605003,0.000633
1/27/08,0.68958,253.347275,262.196503,3.555459,0.000836
1/28/08,0.079108,252.830429,263.158142,6.675805,0.000625
1/29/08,0,255.239487,268.531921,6.11348,0.001101
1/30/08,0.142474,262.701355,272.772583,2.998716,0.001564
1/31/08,0.102956,264.355438,272.845947,3.061944,0.001535
2/1/08,0,262.433228,270.667236,2.466607,0.001476
2/2/08,0,258.506409,268.115814,2.672815,0.001192
2/3/08,0.242611,262.852295,270.879639,4.830503,0.001299
2/4/08,0.252111,267.116302,278.084808,6.585423,0.002396
2/5/08,0,268.040283,277.543243,5.049134,0.003065
2/6/08,0.931511,269.127411,275.909424,2.035687,0.002749
2/7/08,1.399183,257.499451,271.919067,6.125172,0.001358
2/8/08,0,254.459198,264.477905,5.552019,0.000615
2/9/08,0.06136,255.236267,263.99649,4.090502,0.000615
2/10/08,0,251.807159,262.242859,1.797712,0.000629
2/11/08,0.358704,257.685608,269.516754,3.445696,0.00121
2/12/08,8.085485,264.155792,274.555237,4.167931,0.002348
2/13/08,2.402693,264.442566,272.420319,5.582525,0.002156
2/14/08,1.88109,260.69931,269.388397,2.619447,0.001656
2/15/08,4.449538,267.541138,278.932068,3.45907,0.003172
2/16/08,0.463175,271.019989,276.337067,2.162386,0.002951
2/17/08,0.674294,269.878418,276.371735,3.774318,0.002465
2/18/08,0.891178,262.722382,271.469086,5.385128,0.001757
2/19/08,0.534064,258.458221,267.630981,3.838373,0.001089
2/20/08,0.428911,258.610748,265.779968,4.253701,0.001034
2/21/08,0,259.110535,268.692719,3.423403,0.001083
2/22/08,4.401357,262.702545,273.812408,1.266554,0.002013
2/23/08,0,264.120728,273.609955,1.303257,0.001984
2/24/08,0.224955,269.460876,275.952484,2.500336,0.001999
2/25/08,0.052957,262.056641,272.306671,3.086155,0.001244
2/26/08,0.429188,260.966187,271.793274,4.485367,0.001243
2/27/08,5.581753,269.237976,278.23407,3.275014,0.003739
2/28/08,0,269.970612,278.176788,1.965902,0.003777
2/29/08,1.600609,271.959595,279.261841,2.969104,0.00388
3/1/08,3.201218,273.948547,280.346893,3.972306,0.003984
3/2/08,3.058877,265.86145,277.621674,4.181893,0.002833
3/3/08,0.184271,265.618195,273.959137,4.166948,0.001697
3/4/08,0.270985,265.869781,275.53595,0.467649,0.001913
3/5/08,4.288963,267.966949,273.953125,3.030801,0.002688
3/6/08,0.386926,266.546783,273.082977,4.688879,0.002156
3/7/08,8.872907,265.755615,274.96936,6.142817,0.002845
3/8/08,8.707601,272.153076,276.223389,1.298181,0.003889
3/9/08,1.915885,270.552795,278.007416,4.948927,0.002689
3/10/08,0.766813,266.784882,276.871307,5.545423,0.002136
3/11/08,0.117574,261.938782,270.912567,4.780555,0.001505
3/12/08,0,259.103302,271.815186,3.271117,0.001453
3/13/08,0,260.880066,274.22818,2.016028,0.001834
3/14/08,0,269.582397,278.959747,2.829575,0.00299
3/15/08,4.787021,272.554657,278.528656,5.766225,0.004178
3/16/08,0.149621,274.57663,286.163696,2.538793,0.003873
3/17/08,0,270.065399,283.151062,1.192384,0.003309
3/18/08,12.973157,275.031616,282.949371,3.079638,0.004342
3/19/08,0,274.187164,287.135101,4.049512,0.003729
3/20/08,0.059956,271.890198,282.040161,1.120281,0.00292
3/21/08,9.173331,272.379547,277.967987,4.087477,0.003251
3/22/08,14.640257,270.869293,277.696106,6.152356,0.002863
3/23/08,14.255289,272.690399,282.387451,4.37677,0.004318
3/24/08,0.546378,275.328766,288.788391,2.611047,0.004221
3/25/08,0.412726,270.601257,277.876648,3.590621,0.00305
3/26/08,0,269.288147,278.110291,2.082006,0.002793
3/27/08,0.297576,270.927307,280.744965,1.775891,0.002894
3/28/08,0.062384,272.45697,279.959442,1.109708,0.003141
3/29/08,0.734848,272.540588,280.870056,3.072203,0.003335
3/30/08,0.762936,274.91803,282.818909,3.189043,0.00384
3/31/08,0,271.200104,283.166107,1.066747,0.003072
4/1/08,0.57036,279.641449,300.197906,5.209853,0.005443
4/2/08,1.622382,284.232361,297.312408,5.894201,0.005936
4/3/08,14.840632,284.488617,292.488098,4.997605,0.006999
4/4/08,4.065675,267.589417,288.054718,5.850489,0.003073
